SatVenus.ElapsedSecs,SatVenus.ElapsedDays,SatVenus.VenusMJ2000Eq.X,SatVenus.VenusMJ2000Eq.Y,SatVenus.VenusMJ2000Eq.Z,SatVenus.VenusMJ2000Eq.VX,SatVenus.VenusMJ2000Eq.VY,SatVenus.VenusMJ2000Eq.VZ,SatVenus.Venus.VelApoapsis,SatVenus.Venus.VelPeriapsis,SatVenus.Venus.SMA,SatVenus.Venus.RadPer,SatVenus.Venus.ECC,SatVenus.VenusMJ2000Eq.INC,SatVenus.VenusMJ2000Eq.RAAN,SatVenus.VenusMJ2000Eq.AOP,SatVenus.Venus.OrbitPeriod,SatVenus.Venus.TA
26296.12957,0.304353351,1814.000669,-11733.03684,-68780.56562,-0.116626342,0.754344356,-1.46390633,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,160.2064955
28996.12957,0.335603351,1493.43356,-9659.594549,-72500.74257,-0.120608913,0.780103803,-1.294277239,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,162.3218288
31696.12957,0.366853351,1163.766627,-7527.294199,-75781.70894,-0.123416515,0.798263499,-1.138061833,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,164.260547
34396.12957,0.398103351,827.8155649,-5354.347817,-78655.95578,-0.125298148,0.810433982,-0.992621158,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,166.0595886
37096.12957,0.429353351,487.8316732,-3155.316915,-81149.72125,-0.126428101,0.817742567,-0.855925743,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,167.7468813
39796.12957,0.460603351,145.6674252,-942.1833726,-83284.37645,-0.126930692,0.82099335,-0.726375681,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,169.3441493
42496.12957,0.491853351,-197.1108667,1274.921833,-85077.41265,-0.126895581,0.82076625,-0.602680562,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,170.8687365
45196.12957,0.523103351,-539.1436331,3487.204948,-86543.15872,-0.126387552,0.817480298,-0.483776801,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,172.3348356
47896.12957,0.554353351,-879.2201293,5686.834819,-87693.31005,-0.125452922,0.811435067,-0.368769031,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,173.7543436
50596.12957,0.585603351,-1216.2347,7866.66002,-88537.32222,-0.124123792,0.802838196,-0.256887382,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,175.1374779
53296.12957,0.616853351,-1549.152493,10019.98708,-89082.7046,-0.122420888,0.791823736,-0.147455441,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,176.4932328
55996.12957,0.648103351,-1876.981431,12140.3992,-89335.23791,-0.120355414,0.77846416,-0.039865458,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,177.8297334
58696.12957,0.679353351,-2198.748196,14221.60092,-89299.13183,-0.117930202,0.762777781,0.066441517,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,179.1545184
61396.12957,0.710603351,-2513.476534,16257.27778,-88977.13384,-0.115140306,0.74473261,0.171992216,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,180.4747801
64096.12957,0.741853351,-2820.166538,18240.96234,-88370.59623,-0.111973136,0.724247213,0.277295695,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,181.7975791
66796.12957,0.773103351,-3117.773699,20165.89866,-87479.50549,-0.108408157,0.701188771,0.382856798,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,183.1300496
69496.12957,0.804353351,-3405.18655,22024.89774,-86302.47583,-0.104416142,0.675368239,0.489189433,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,184.4796105
72196.12957,0.835603351,-3681.201618,23810.17546,-84836.70613,-0.099957906,0.646532171,0.596830483,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,185.8541957
74896.12957,0.866853351,-3944.494138,25513.16316,-83077.89754,-0.094982406,0.614350418,0.706355271,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,187.2625237
