SatVenus.ElapsedSecs,SatVenus.ElapsedDays,SatVenus.VenusMJ2000Eq.X,SatVenus.VenusMJ2000Eq.Y,SatVenus.VenusMJ2000Eq.Z,SatVenus.VenusMJ2000Eq.VX,SatVenus.VenusMJ2000Eq.VY,SatVenus.VenusMJ2000Eq.VZ,SatVenus.Venus.VelApoapsis,SatVenus.Venus.VelPeriapsis,SatVenus.Venus.SMA,SatVenus.Venus.RadPer,SatVenus.Venus.ECC,SatVenus.VenusMJ2000Eq.INC,SatVenus.VenusMJ2000Eq.RAAN,SatVenus.VenusMJ2000Eq.AOP,SatVenus.Venus.OrbitPeriod,SatVenus.Venus.TA
240802.7206,2.787068526,1998.712639,-12926.03666,-33415.99069,-0.127791247,0.826863414,-3.143906557,0.882520012,8.522807699,43190.38895,8105.274743,0.812336148,89.99931323,98.78810026,111.9801486,98949.44387,136.6435362
242386.4839,2.80539912,1781.020667,-11517.52345,-38118.4452,-0.145823018,0.943481949,-2.804795271,0.882517138,8.522859749,43190.26585,8105.182865,0.812337741,89.99930261,98.78806952,111.9798426,98949.02082,141.0195575
244246.4281,2.826926251,1496.262707,-9675.164236,-43017.58676,-0.159306333,1.030680716,-2.473391137,0.882513365,8.522933153,43190.07848,8105.053054,0.812339932,89.99929152,98.78802753,111.97944,98948.37693,145.1992547
246434.7832,2.852254435,1136.306723,-7346.352905,-48064.10267,-0.16877848,1.091935164,-2.148588916,0.882508264,8.523034244,43189.81586,8104.874204,0.812342932,89.99928089,98.78797133,111.9789265,98947.47444,149.2292262
249013.2732,2.88209807,692.6188014,-4475.882994,-53179.80841,-0.174628435,1.129761262,-1.828861123,0.882501314,8.523169864,43189.46874,8104.634365,0.812346977,89.9992722,98.78789784,111.9782921,98946.28156,153.1537553
251713.2732,2.91334807,217.2438523,-1400.457777,-57724.95407,-0.177002508,1.145106447,-1.545195923,0.882493066,8.523325871,43189.08191,8104.358707,0.812351679,89.99926776,98.7878151,111.9776195,98944.95225,156.6159925
254413.2732,2.94459807,-261.019096,1693.620665,-61557.33492,-0.176939175,1.144687509,-1.29889131,0.882484041,8.523490774,43188.68798,8104.067607,0.812356708,89.99926795,98.78772911,111.9769586,98943.59851,159.617614
257113.2732,2.97584807,-736.7535126,4771.32024,-64763.66571,-0.175227526,1.133607769,-1.080130829,0.88247451,8.523659414,43188.29998,8103.770189,0.812361908,89.99927243,98.78764233,111.9763239,98942.26518,162.2869574
259813.2732,3.00709807,-1206.184477,7808.225557,-67408.77985,-0.172328714,1.114849557,-0.882253446,0.882464753,8.523827047,43187.92812,8103.474806,0.812367132,89.99928063,98.78755699,111.9757245,98940.98732,164.709291
262513.2732,3.03834807,-1666.515523,10786.24887,-69542.3401,-0.168523089,1.090225846,-0.700534052,0.88245505,8.523989375,43187.58052,8103.189004,0.81237224,89.99929186,98.78747508,111.9751655,98939.7928,166.9442875
265213.2732,3.06959807,-2115.55129,13691.18957,-71203.04878,-0.163984334,1.060859735,-0.531491791,0.882445665,8.524142561,43187.26368,8102.91951,0.812377103,89.99930533,98.78739837,111.9746488,98938.70405,169.035587
267913.2732,3.10084807,-2551.468554,16511.25332,-72421.40229,-0.158819272,1.027441915,-0.372475391,0.88243684,8.524283231,43186.98289,8102.672224,0.812381609,89.9993202,98.78732839,111.9741735,98937.73914,171.0163848
270613.2732,3.13209807,-2972.668726,19236.09814,-73221.55332,-0.153090255,0.990375472,-0.221402525,0.882428789,8.524408479,43186.74238,8102.452225,0.812385659,89.99933555,98.78726645,111.9737369,98936.91266,172.9128792
273313.2732,3.16334807,-3377.676824,21856.18097,-73622.60096,-0.146828109,0.949859593,-0.076588954,0.882421695,8.524515861,43186.54554,8102.26378,0.812389167,89.99935047,98.78721367,111.9733342,98936.23624,174.74651
276013.2732,3.19459807,-3765.067396,24362.27862,-73639.49877,-0.14003962,0.905937995,0.063367965,0.882415709,8.524603399,43186.39502,8102.110339,0.812392066,89.99936402,98.78717091,111.9729596,98935.719,176.5354831
278713.2732,3.22584807,-4133.405773,26745.10779,-73283.69754,-0.132711644,0.858525478,0.199671909,0.882410948,8.524669574,43186.29281,8101.994551,0.812394303,89.99937528,98.78713882,111.9726061,98935.36778,178.2958655
281413.2732,3.25709807,-4481.197134,28994.99569,-72563.59615,-0.124812915,0.807419651,0.333388778,0.882407491,8.524713332,43186.24031,8101.918254,0.812395842,89.99938336,98.78711784,111.972266,98935.18735,180.0424231
284113.2732,3.28834807,-4806.838026,31101.56639,-71484.8468,-0.116294107,0.752301293,0.465494352,0.882405384,8.52473408,43186.23833,8101.88248,0.812396662,89.99938741,98.78710818,111.9719313,98935.18054,181.7893115
286813.2732,3.31959807,-5108.565902,33053.41448,-70050.54374,-0.107086315,0.692724541,0.596913758,0.882404634,8.524731694,43186.28713,8101.887448,0.812396759,89.99938664,98.78710979,111.9715938,98935.34824,183.5507015
289513.2732,3.35084807,-5384.402372,34837.73796,-68261.31193,-0.097097876,0.62809633,0.728556639,0.882405211,8.524706519,43186.38641,8101.93256,0.812396145,89.99938032,98.78712243,111.9712451,98935.68941,185.3414058
292213.2732,3.38209807,-5632.085253,36439.89869,-66115.30296,-0.086209168,0.557642722,0.861351234,0.882407049,8.524659376,43186.53528,8102.016384,0.812394851,89.99936786,98.78714558,111.9708776,98936.20098,187.1775754
294913.2732,3.41334807,-5848.983076,37842.86934,-63608.09702,-0.074264661,0.480357484,0.996280372,0.882410044,8.524591572,43186.7322,8102.136646,0.812392922,89.99934875,98.7871785,111.970484,98936.87765,189.0775464
297613.2732,3.44459807,-6031.983093,39026.50896,-60732.50145,-0.06106096,0.394924773,1.13442266,0.882414056,8.524504906,43186.9749,8102.290208,0.81239042,89.99932263,98.78722018,111.9700583,98937.71168,191.0629519
300313.2732,3.47584807,-6177.339323,39966.57992,-57478.22673,-0.046328703,0.299601981,1.277002928,0.88241891,8.524401683,43187.26031,8102.473048,0.812387427,89.99928933,98.78726937,111.9695956,98938.69244,193.1602732
303013.2732,3.50709807,-6280.459414,40633.36919,-53831.40776,-0.029704515,0.192038345,1.425457342,0.882424396,8.524284727,43187.58432,8102.680232,0.812384037,89.99924886,98.78732454,111.9690929,98939.80589,195.4031231
305713.2732,3.53834807,-6335.595215,40989.68658,-49773.92142,-0.010686213,0.068985142,1.58152071,0.882430277,8.524157392,43187.94164,8102.905891,0.812380364,89.99920151,98.78738388,111.9685495,98941.03378,197.8357725
308413.2732,3.56959807,-6335.376242,40987.84679,-45282.42734,0.01144172,-0.074186402,1.747346137,0.88243629,8.524023577,43188.32537,8103.143188,0.812376536,89.99914783,98.78744535,111.9679677,98942.35242,200.5188774
311113.2732,3.60084807,-6270.074767,40564.91524,-40327.02851,0.037738514,-0.244328535,1.925668787,0.882442156,8.523887736,43188.72653,8103.384294,0.812372697,89.99908874,98.78750659,111.9673538,98943.73099,203.5393126
313813.2732,3.63209807,-6126.385492,39634.81391,-34869.42294,0.069849987,-0.45208809,2.120017826,0.8824476,8.523754875,43189.13327,8103.620373,0.812368997,89.99902562,98.78756503,111.9667187,98945.12874,207.0282005
316513.2732,3.66334807,-5885.26178,38074.32405,-28860.46054,0.110498367,-0.715075068,2.334925629,0.882452376,8.523630531,43189.52957,8103.841603,0.812365597,89.99896039,98.78761787,111.9660804,98946.4906,211.1967846
318784.7866,3.689638734,-5586.14266,36138.69679,-23332.50183,0.154786719,-1.001605187,2.53561778,0.882455754,8.523536898,43189.83869,8104.008387,0.812363078,89.99890579,98.78765581,111.9655598,98947.55288,215.4941264
320697.0961,3.711771946,-5245.859548,33936.82749,-18308.89424,0.203220476,-1.314947653,2.720928388,0.882458138,8.523468745,43190.06737,8104.129852,0.812361259,89.99886159,98.78768176,111.9651502,98948.33876,219.969778
322319.2378,3.730546734,-4874.714686,31535.36506,-13759.63801,0.256752644,-1.661267082,2.889556184,0.882459898,8.523420309,43190.22665,8104.216121,0.812359954,89.99882658,98.78769871,111.9648368,98948.8861,224.7093266
323704.3704,3.746578361,-4479.534399,28978.47039,-9654.415384,0.316544891,-2.048077628,3.03804852,0.882461321,8.52338673,43190.32715,8104.275755,0.81235901,89.9987994,98.7877091,111.9646045,98949.2315,229.811386
324900.9025,3.760427113,-4062.015615,26277.11868,-5944.659051,0.384470228,-2.487494694,3.160638365,0.882462622,8.523363971,43190.37883,8104.315884,0.812358305,89.99877863,98.78771491,111.9644378,98949.40908,235.4329704
325942.7341,3.772485349,-3622.597113,23434.14803,-2604.475914,0.462787727,-2.994130172,3.245835936,0.882463946,8.523349034,43190.38968,8104.341816,0.812357752,89.9987631,98.78771755,111.9643243,98949.44636,241.7676851
326795.3917,3.782354071,-3193.553772,20658.36653,179.1352316,0.547386038,-3.541385618,3.273779054,0.882465285,8.523340145,43190.3692,8104.356773,0.812357317,89.9987525,98.78771814,111.9642568,98949.37597,248.5267288
