SatVenus.ElapsedSecs,SatVenus.ElapsedDays,SatVenus.VenusMJ2000Eq.X,SatVenus.VenusMJ2000Eq.Y,SatVenus.VenusMJ2000Eq.Z,SatVenus.VenusMJ2000Eq.VX,SatVenus.VenusMJ2000Eq.VY,SatVenus.VenusMJ2000Eq.VZ,SatVenus.Venus.VelApoapsis,SatVenus.Venus.VelPeriapsis,SatVenus.Venus.SMA,SatVenus.Venus.RadPer,SatVenus.Venus.ECC,SatVenus.VenusMJ2000Eq.INC,SatVenus.VenusMJ2000Eq.RAAN,SatVenus.VenusMJ2000Eq.AOP,SatVenus.Venus.OrbitPeriod,SatVenus.Venus.TA
69485.56458,0.804231071,-3401.391313,22001.40393,-86307.28728,-0.104362733,0.675059258,0.488953328,0.771717679,8.531202715,49343.01196,8186.434591,0.834091308,90.00001152,98.78824089,99.98712398,120828.9965,184.4769014
72185.56458,0.835481071,-3677.264288,23785.86172,-84842.11365,-0.099906143,0.646234273,0.596625442,0.771703753,8.53136016,49342.99175,8186.15722,0.834096861,90.00001683,98.78822127,99.9868889,120828.9223,185.8509541
74885.56458,0.866731071,-3940.419843,25488.06331,-83083.81388,-0.094932802,0.614066512,0.706183885,0.771691245,8.531492307,49343.02721,8185.92515,0.834101683,90.00002182,98.78820446,99.98665751,120829.0525,187.2587173
77585.56458,0.897981071,-4189.377839,27098.4339,-81026.45604,-0.089377092,0.578131486,0.818261192,0.771680173,8.531598769,49343.11948,8185.739069,0.834105765,90.00002627,98.7881907,99.98642251,120829.3915,188.7100343
80285.56458,0.929231071,-4422.456978,28606.09746,-78662.29926,-0.083154851,0.537884778,0.933568919,0.771670527,8.531679502,49343.26934,8185.599064,0.834109106,90.00002997,98.7881802,99.9861766,120829.9419,190.2162872
82985.56458,0.960481071,-4637.717617,29998.50672,-75981.54364,-0.076157752,0.492625652,1.05292613,0.771662275,8.531734817,49343.47709,8185.504584,0.834111719,90.00003268,98.7881731,99.98591267,120830.705,191.7909618
85685.56458,0.991731071,-4832.886187,31260.95442,-72971.99171,-0.06824514,0.441444266,1.177296967,0.771655357,8.531765412,49343.74252,8185.4544,0.834113629,90.00003419,98.78816945,99.98562392,120831.68,193.4504258
87382.8924,1.011376069,-4944.098111,31980.33034,-70905.13641,-0.062721633,0.405716158,1.258558288,0.771651653,8.531772468,49343.93856,8185.444681,0.834114485,90.00003442,98.78816892,99.98542689,120832.4001,194.5459564
87442.8924,1.012070514,-4960.448761,32086.11855,-70846.95677,-0.272408817,1.762476933,0.971119962,1.914232263,2.201068731,77102.0865,71728.07128,0.069699997,90.00077479,98.7865467,37.43357146,236010.8023,257.1871664
87727.91614,1.0153694,-5037.952635,32587.56652,-70568.19065,-0.271429944,1.756145181,0.98496503,1.914229923,2.201070963,77102.10255,71728.00042,0.06970111,90.00077477,98.78654674,37.43332364,236010.876,257.6121469
89235.61334,1.032819599,-5443.132996,35209.0797,-69028.26422,-0.265974782,1.720858378,1.057619888,1.914216982,2.201081566,77102.25238,71727.69564,0.069706871,90.00077436,98.78654757,37.4314412,236011.564,259.8680285
91935.61334,1.064069599,-6146.842375,39762.10255,-65999.91818,-0.255043368,1.650146082,1.184962956,1.914191229,2.201095793,77102.79135,71727.43295,0.069716781,90.00077202,98.78655167,37.42567534,236014.0387,263.9413596
94635.61334,1.095319599,-6819.034034,44111.24235,-62633.24667,-0.242630991,1.569851147,1.308102596,1.914161822,2.201104552,77103.66903,71727.50738,0.069726405,90.00076717,98.78655898,37.4168929,236018.0686,268.0584458
97335.61334,1.126569599,-7455.735331,48230.79378,-58940.65139,-0.228758519,1.48010848,1.426255844,1.914128457,2.201108667,77104.86888,71727.88311,0.069736008,90.00075925,98.78656924,37.40522572,236023.5778,272.219994
100035.6133,1.157819599,-8053.043662,52095.50439,-54936.67302,-0.213457117,1.38111962,1.538622124,1.914090972,2.201109,77106.36722,71728.51982,0.069745828,90.00074774,98.78658212,37.39087653,236030.4577,276.426441
102735.6133,1.189069599,-8607.155493,55680.76244,-50638.03117,-0.196769152,1.273158588,1.644389071,1.914049374,2.201106416,77108.13349,71729.37412,0.069756057,90.00073215,98.78659717,37.3741134,236038.5678,280.6779396
105435.6133,1.220319599,-9114.397765,58962.8001,-46063.64692,-0.178749038,1.156577352,1.742739596,1.914003863,2.201101745,77110.13059,71730.40106,0.069766832,90.00071208,98.78661386,37.35526091,236047.7379,284.9743463
108135.6133,1.251569599,-9571.261454,61918.91067,-41234.64466,-0.159463988,1.031810713,1.832860211,1.913954848,2.201095745,77112.31553,71731.55557,0.069778218,90.00068718,98.7866316,37.33468853,236057.7707,289.3152139
110835.6133,1.282819599,-9974.437015,64527.67787,-36174.32968,-0.138994638,0.899380318,1.913950616,1.913902953,2.201089073,77114.64015,71732.79393,0.069790201,90.00065722,98.78664969,37.31279642,236068.4451,293.6997866
113535.6133,1.314069599,-10320.85126,66769.21451,-30908.1383,-0.117435491,0.75989756,1.985234469,1.913849018,2.201082261,77117.05206,71734.07493,0.069802683,90.00062204,98.78666742,37.28999936,236079.5204,298.1269988
116235.6133,1.345319599,-10607.70517,68625.40719,-25463.55738,-0.09489515,0.61406506,2.045971239,1.91379408,2.201075697,77119.49577,71735.36098,0.069815482,90.00058162,98.78668402,37.26670947,236090.7419,302.5954777
118935.6133,1.376569599,-10832.51198,70080.16267,-19870.01064,-0.07149628,0.462676454,2.095468932,1.913739356,2.201069621,77121.9139,71736.61895,0.069828336,90.00053606,98.78669871,37.24331876,236101.8462,307.1035484
121635.6133,1.407819599,-10993.13477,71119.65125,-14158.70967,-0.047375282,0.306614247,2.13309745,1.913686204,2.201064123,77124.2486,71737.82067,0.069840913,90.00048558,98.7867107,37.22018233,236112.5675,311.6492431
